title,id,brand,image,originalPrice,salePrice,discount,rating,reviewCount,thumbnails,description,detailImage,performance,extends
Chuột Dell Alienware AW610M Lunar Light,1047247022,DELL,https://product.hstatic.net/200000722513/product/-dell-alienware-aw610m-lunar-light-1s_f9f07dda911f47c6b03b549db3f202fd_3665dbccbf6643b997e0cc1ec9e4d766.png,2290000.0,1717500,0.25,0.8,249,['https://product.hstatic.net/200000722513/product/-dell-alienware-aw610m-lunar-light-1s_f9f07dda911f47c6b03b549db3f202fd_3665dbccbf6643b997e0cc1ec9e4d766.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/-dell-alienware-aw610m-lunar-light-1s_f9f07dda911f47c6b03b549db3f202fd_3665dbccbf6643b997e0cc1ec9e4d766.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột DareU EM901X RGB Superlight Wireless Pink,1047247019,DareU,https://product.hstatic.net/200000722513/product/khong-day-gaming-dareu-em901x-pink-01_542ff31224024dd3813ed701f4926555_02f0e97ca40347fabb5ca635370597a5.jpg,680000.0,387600,0.43,3.1,265,['https://product.hstatic.net/200000722513/product/khong-day-gaming-dareu-em901x-pink-01_542ff31224024dd3813ed701f4926555_02f0e97ca40347fabb5ca635370597a5.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/khong-day-gaming-dareu-em901x-pink-01_542ff31224024dd3813ed701f4926555_02f0e97ca40347fabb5ca635370597a5.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột DareU EM901X RGB Superlight Wireless Black,1047247012,DareU,https://product.hstatic.net/200000722513/product/huot-khong-day-gaming-dareu-em901x-02_2d72d3eef5be4e93ac94b2e6d1ff2810_ff776a7b3d3849938010ce9b8ca1a13d.png,680000.0,346800,0.49,0.2,131,['https://product.hstatic.net/200000722513/product/huot-khong-day-gaming-dareu-em901x-02_2d72d3eef5be4e93ac94b2e6d1ff2810_ff776a7b3d3849938010ce9b8ca1a13d.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/huot-khong-day-gaming-dareu-em901x-02_2d72d3eef5be4e93ac94b2e6d1ff2810_ff776a7b3d3849938010ce9b8ca1a13d.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính MSI MPG VELOX 100R,1047246977,MSI,https://product.hstatic.net/200000722513/product/gearvn-case-msi-mpg-velox-100r-1_530846fe071041b793defb97f3ae848b_5eed4e5b8bda4b8fb3aa1179f1ded8b1.png,3290000.0,1743700,0.47,4.5,241,['https://product.hstatic.net/200000722513/product/gearvn-case-msi-mpg-velox-100r-1_530846fe071041b793defb97f3ae848b_5eed4e5b8bda4b8fb3aa1179f1ded8b1.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gearvn-case-msi-mpg-velox-100r-1_530846fe071041b793defb97f3ae848b_5eed4e5b8bda4b8fb3aa1179f1ded8b1.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính MIK LV07 BLACK,1047246962,MIK,https://product.hstatic.net/200000722513/product/gearvn-case-mik-lv07-black-1_280186b34acd4e8cb4a9362dcb3b04f7_d1b015839b724f44a047686fbb35f787.png,1590000.0,810900,0.49,4.5,244,['https://product.hstatic.net/200000722513/product/gearvn-case-mik-lv07-black-1_280186b34acd4e8cb4a9362dcb3b04f7_d1b015839b724f44a047686fbb35f787.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gearvn-case-mik-lv07-black-1_280186b34acd4e8cb4a9362dcb3b04f7_d1b015839b724f44a047686fbb35f787.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Jetek Mini I8-22B (ITX),1047246959,Jetek,https://product.hstatic.net/200000722513/product/gearvn-case-jetek-mini-i8-22b-itx-1_2c604ac281604f118b02de7a10ba72d4_2aaffeae414d497a81cde2c15cba4652.png,490000.0,289100,0.41,1.8,235,['https://product.hstatic.net/200000722513/product/gearvn-case-jetek-mini-i8-22b-itx-1_2c604ac281604f118b02de7a10ba72d4_2aaffeae414d497a81cde2c15cba4652.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gearvn-case-jetek-mini-i8-22b-itx-1_2c604ac281604f118b02de7a10ba72d4_2aaffeae414d497a81cde2c15cba4652.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Cooler Master MasterBox NR200P Purple,1047246953,Cooler Master,https://product.hstatic.net/200000722513/product/oler-master-masterbox-nr200p-purple-1_9b3da5eadf344171888097f7ce6578f3_cdc7adbaa6884786abc0e95a6c0deae9.png,1590000.0,1081200,0.32,2.0,255,['https://product.hstatic.net/200000722513/product/oler-master-masterbox-nr200p-purple-1_9b3da5eadf344171888097f7ce6578f3_cdc7adbaa6884786abc0e95a6c0deae9.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/oler-master-masterbox-nr200p-purple-1_9b3da5eadf344171888097f7ce6578f3_cdc7adbaa6884786abc0e95a6c0deae9.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Cooler Master MasterBox NR200P Pink,1047246951,Cooler Master,https://product.hstatic.net/200000722513/product/cooler-master-masterbox-nr200p-pink-1_883a32bf9ed74cef9b7aa74cf0fb047b_219e101b0972495ab6bb7667945b0ef8.png,1590000.0,922200,0.42,1.8,315,['https://product.hstatic.net/200000722513/product/cooler-master-masterbox-nr200p-pink-1_883a32bf9ed74cef9b7aa74cf0fb047b_219e101b0972495ab6bb7667945b0ef8.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/cooler-master-masterbox-nr200p-pink-1_883a32bf9ed74cef9b7aa74cf0fb047b_219e101b0972495ab6bb7667945b0ef8.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Cooler Master MasterBox NR200P Cyan,1047246950,Cooler Master,https://product.hstatic.net/200000722513/product/cooler-master-masterbox-nr200p-cyan-1_0b149f22ddf94bcab6baa4539bc753e4_1aa0ad819e324534a8c440f37dca62f3.png,2090000.0,1546600,0.26,1.5,474,['https://product.hstatic.net/200000722513/product/cooler-master-masterbox-nr200p-cyan-1_0b149f22ddf94bcab6baa4539bc753e4_1aa0ad819e324534a8c440f37dca62f3.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/cooler-master-masterbox-nr200p-cyan-1_0b149f22ddf94bcab6baa4539bc753e4_1aa0ad819e324534a8c440f37dca62f3.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Cooler Master HAF 700 EVO,1047246947,Cooler Master,https://product.hstatic.net/200000722513/product/case-cooler-master-haf-700-evo_e033e67817f24df98465d4c0052b8b51_b89238f2e834497d977646d451e79380.jpg,10990000.0,6813800,0.38,3.0,388,['https://product.hstatic.net/200000722513/product/case-cooler-master-haf-700-evo_e033e67817f24df98465d4c0052b8b51_b89238f2e834497d977646d451e79380.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/case-cooler-master-haf-700-evo_e033e67817f24df98465d4c0052b8b51_b89238f2e834497d977646d451e79380.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Cooler Master CMP 510,1047246938,Cooler Master,https://product.hstatic.net/200000722513/product/1120_imagewithtext-7-imageleftorright_f25c00e856d84041bd5667cbd24225e0_ac320135a0cd43cfa4ea43b20ab5fd56.png,1590000.0,906300,0.43,0.4,383,['https://product.hstatic.net/200000722513/product/1120_imagewithtext-7-imageleftorright_f25c00e856d84041bd5667cbd24225e0_ac320135a0cd43cfa4ea43b20ab5fd56.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1120_imagewithtext-7-imageleftorright_f25c00e856d84041bd5667cbd24225e0_ac320135a0cd43cfa4ea43b20ab5fd56.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính ASUS ROG Strix Helios EVA Edition,1047246935,ASUS,https://product.hstatic.net/200000722513/product/asus-rog-helios-eva-01_0d4f4bf60a5146c88221ddf5871ea2b9_4ebed8144b1948558f328743ba7d86fe.jpg,8990000.0,5663700,0.37,3.4,127,['https://product.hstatic.net/200000722513/product/asus-rog-helios-eva-01_0d4f4bf60a5146c88221ddf5871ea2b9_4ebed8144b1948558f328743ba7d86fe.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/asus-rog-helios-eva-01_0d4f4bf60a5146c88221ddf5871ea2b9_4ebed8144b1948558f328743ba7d86fe.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính 1st Player Fire Dancing V2-A,1047246933,1st Player,https://product.hstatic.net/200000722513/product/1st_b3f492cb6e754e3f93bd7492132e9eb4_5284617b2d20497bad4f2160c72918c7.png,690000.0,517500,0.25,0.4,406,['https://product.hstatic.net/200000722513/product/1st_b3f492cb6e754e3f93bd7492132e9eb4_5284617b2d20497bad4f2160c72918c7.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1st_b3f492cb6e754e3f93bd7492132e9eb4_5284617b2d20497bad4f2160c72918c7.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Nguồn máy tính ASUS ROG Thor 850P - 80 Plus Platinum - Full Modular (850W),1047246770,ASUS,https://product.hstatic.net/200000722513/product/rog-thor-850p_box_vga-color_04448c07da294e42b32c412dd07f3538_1b8693ace87f4454951e4a04a8e0f58e.png,5990000.0,3653900,0.39,1.3,30,['https://product.hstatic.net/200000722513/product/rog-thor-850p_box_vga-color_04448c07da294e42b32c412dd07f3538_1b8693ace87f4454951e4a04a8e0f58e.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/rog-thor-850p_box_vga-color_04448c07da294e42b32c412dd07f3538_1b8693ace87f4454951e4a04a8e0f58e.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
RAM KINGSTON DDR4 ECC 1x16G 2666Mhz Reg CL17,1047246714,Kingston,https://product.hstatic.net/200000722513/product/kingston_16g_ddr4_2666_gearvn_83dd254ed8004c4894425ef18da382eb_0c48b3d462c74fc8b68fe19cff82458e.jpg,2990000.0,2003300,0.33,1.8,108,['https://product.hstatic.net/200000722513/product/kingston_16g_ddr4_2666_gearvn_83dd254ed8004c4894425ef18da382eb_0c48b3d462c74fc8b68fe19cff82458e.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/kingston_16g_ddr4_2666_gearvn_83dd254ed8004c4894425ef18da382eb_0c48b3d462c74fc8b68fe19cff82458e.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bo mạch chủ ASUS TUF Gaming B550M-PLUS WIFI II,1047246687,ASUS,https://product.hstatic.net/200000722513/product/tuf-gaming-b550m-plus-_wi-fi_-01_1512b13ef7cf48b1ae29bb2ee2537537.jpg,3990000.0,2074800,0.48,1.9,79,['https://product.hstatic.net/200000722513/product/tuf-gaming-b550m-plus-_wi-fi_-01_1512b13ef7cf48b1ae29bb2ee2537537.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/tuf-gaming-b550m-plus-_wi-fi_-01_1512b13ef7cf48b1ae29bb2ee2537537.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tản nhiệt Noctua NH-U12S REDUX,1047246681,Noctua,https://product.hstatic.net/200000722513/product/arvn-tan-nhiet-noctua-nh-u12s-redux-1_f46849dc0a4c4c8e9134a1146e90e585_ec183d5ade4f407fbd97e2ea3efc50fa.png,1290000.0,1032000,0.2,4.1,351,['https://product.hstatic.net/200000722513/product/arvn-tan-nhiet-noctua-nh-u12s-redux-1_f46849dc0a4c4c8e9134a1146e90e585_ec183d5ade4f407fbd97e2ea3efc50fa.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/arvn-tan-nhiet-noctua-nh-u12s-redux-1_f46849dc0a4c4c8e9134a1146e90e585_ec183d5ade4f407fbd97e2ea3efc50fa.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tai nghe Razer Barracuda X 2022,1047246670,Razer,https://product.hstatic.net/200000722513/product/thumbtainghe_2dabdc1c9373434ab81022d11552600c_a27bc61bd0564a69b22b79b5c08aa857.png,2750000.0,2035000,0.26,4.3,107,['https://product.hstatic.net/200000722513/product/thumbtainghe_2dabdc1c9373434ab81022d11552600c_a27bc61bd0564a69b22b79b5c08aa857.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/thumbtainghe_2dabdc1c9373434ab81022d11552600c_a27bc61bd0564a69b22b79b5c08aa857.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tai nghe Corsair HS65 White,1047246668,Corsair,https://product.hstatic.net/200000722513/product/2-750x750_07559a328de54c1691999663f7bbbc25_b4ace10e922b45fb8e6b773bbcc3a94f.png,1890000.0,1209600,0.36,1.2,345,['https://product.hstatic.net/200000722513/product/2-750x750_07559a328de54c1691999663f7bbbc25_b4ace10e922b45fb8e6b773bbcc3a94f.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/2-750x750_07559a328de54c1691999663f7bbbc25_b4ace10e922b45fb8e6b773bbcc3a94f.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD WD Black SN770 500G M.2 NVMe PCIe Gen4,1047246656,Western Digital,https://product.hstatic.net/200000722513/product/2388_cd4d84551922555986ca587b4522f8f1_40f78090bec246f1a90f2f0da44aa691_11929657a68f4f7a8a503c49e7f3df69.jpg,1390000.0,708900,0.49,0.7,433,['https://product.hstatic.net/200000722513/product/2388_cd4d84551922555986ca587b4522f8f1_40f78090bec246f1a90f2f0da44aa691_11929657a68f4f7a8a503c49e7f3df69.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/2388_cd4d84551922555986ca587b4522f8f1_40f78090bec246f1a90f2f0da44aa691_11929657a68f4f7a8a503c49e7f3df69.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD WD Black SN770 250G M.2 NVMe PCIe Gen4,1047246654,Western Digital,https://product.hstatic.net/200000722513/product/0632_2d1439e2eca3657527f069524d54c01b_80bd3065e76846d8babdf9ffe4bec560_3822bcfcb07f49039e0fb70c68ba73c8.jpg,1490000.0,923800,0.38,3.1,479,['https://product.hstatic.net/200000722513/product/0632_2d1439e2eca3657527f069524d54c01b_80bd3065e76846d8babdf9ffe4bec560_3822bcfcb07f49039e0fb70c68ba73c8.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/0632_2d1439e2eca3657527f069524d54c01b_80bd3065e76846d8babdf9ffe4bec560_3822bcfcb07f49039e0fb70c68ba73c8.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD WD Black SN770 1TB M.2 NVMe PCIe Gen4,1047246653,Western Digital,https://product.hstatic.net/200000722513/product/5332_164907d5e5d8f83c22ecaff124497311_8d004d439ad047c3b68cbf3d9650cb91_1becbb6811864c91aff4825da9f5dfc8.jpg,2190000.0,1708200,0.22,0.4,146,['https://product.hstatic.net/200000722513/product/5332_164907d5e5d8f83c22ecaff124497311_8d004d439ad047c3b68cbf3d9650cb91_1becbb6811864c91aff4825da9f5dfc8.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/5332_164907d5e5d8f83c22ecaff124497311_8d004d439ad047c3b68cbf3d9650cb91_1becbb6811864c91aff4825da9f5dfc8.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD Samsung 980 PRO 2TB M.2 Heatsink PCIe Gen4 NVMe,1047246650,Samsung,https://product.hstatic.net/200000722513/product/ro-2tb-m-2-heatsink-pcie-gen-4-nvme-1_12db09ab0c584d5bb3ffebf72c3cbac4_23a0de213f22408fbfe114422c1d1cc9.jpg,9990000.0,7592400,0.24,3.2,469,['https://product.hstatic.net/200000722513/product/ro-2tb-m-2-heatsink-pcie-gen-4-nvme-1_12db09ab0c584d5bb3ffebf72c3cbac4_23a0de213f22408fbfe114422c1d1cc9.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/ro-2tb-m-2-heatsink-pcie-gen-4-nvme-1_12db09ab0c584d5bb3ffebf72c3cbac4_23a0de213f22408fbfe114422c1d1cc9.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ cứng SSD MSI Spatium M450 1TB M.2 PCIe NVMe Gen 4.0 V1,1047246641,MSI,https://product.hstatic.net/200000722513/product/new_project__2__8b5742f8afd545d69baac030ac467514_a42ea1397af54ce3a0dadbf749eaeb4e.png,1990000.0,1253700,0.37,2.3,202,['https://product.hstatic.net/200000722513/product/new_project__2__8b5742f8afd545d69baac030ac467514_a42ea1397af54ce3a0dadbf749eaeb4e.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/new_project__2__8b5742f8afd545d69baac030ac467514_a42ea1397af54ce3a0dadbf749eaeb4e.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
RAM Kingston Fury Beast RGB 64GB (2x32GB) bus 5600 DDR5 (KF556C40BBAK2-64),1047246638,Kingston,https://product.hstatic.net/200000722513/product/t-memory-beast-ddr5-rgb-kit-of-2-2-lg_4275f28ffd3a486ba26fa3604f3bb163_1aee0cd3f6d744c495eb2b02d480f498.png,6990000.0,4823100,0.31,3.4,110,['https://product.hstatic.net/200000722513/product/t-memory-beast-ddr5-rgb-kit-of-2-2-lg_4275f28ffd3a486ba26fa3604f3bb163_1aee0cd3f6d744c495eb2b02d480f498.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/t-memory-beast-ddr5-rgb-kit-of-2-2-lg_4275f28ffd3a486ba26fa3604f3bb163_1aee0cd3f6d744c495eb2b02d480f498.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
RAM Kingston Fury Beast RGB 16GB (2x8GB) bus 5600 DDR5 (KF556C40BBAK2-16),1047246634,Kingston,https://product.hstatic.net/200000722513/product/kt_49b1ddec1a7b444a9d2430e29064129a_f7d8664e0aa344188d76e40d712fa43b.jpg,2190000.0,1489200,0.32,0.4,171,['https://product.hstatic.net/200000722513/product/kt_49b1ddec1a7b444a9d2430e29064129a_f7d8664e0aa344188d76e40d712fa43b.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/kt_49b1ddec1a7b444a9d2430e29064129a_f7d8664e0aa344188d76e40d712fa43b.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
RAM Kingston Fury Beast RGB 32GB (2x16GB) bus 5600 DDR5 (KF556C40BBAK2-32),1047246631,Kingston,https://product.hstatic.net/200000722513/product/kt_21e4b29cfb884502a80947468b28691c_504652cca912458380820172402d1928.jpg,3990000.0,2753100,0.31,5.0,285,['https://product.hstatic.net/200000722513/product/kt_21e4b29cfb884502a80947468b28691c_504652cca912458380820172402d1928.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/kt_21e4b29cfb884502a80947468b28691c_504652cca912458380820172402d1928.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Micro NZXT Capsule White,1047246624,NZXT,https://product.hstatic.net/200000722513/product/te_306c0200bd3c4a0a962398fcb6cf5e4e-1_63c06e946a9c45698afcda2faff43ed4_afd964be4dde4daba7580b944a2073ea.png,3650000.0,2847000,0.22,4.8,407,['https://product.hstatic.net/200000722513/product/te_306c0200bd3c4a0a962398fcb6cf5e4e-1_63c06e946a9c45698afcda2faff43ed4_afd964be4dde4daba7580b944a2073ea.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/te_306c0200bd3c4a0a962398fcb6cf5e4e-1_63c06e946a9c45698afcda2faff43ed4_afd964be4dde4daba7580b944a2073ea.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
